Global Property ID;Source Property ID;Global Property Name;Global Chain Code;Property Address 1;Property Address 2;Primary Airport Code;Property City Name;Property State/Province;Property Zip/Postal;Property Country Code;Property Phone Number;Property Fax Number;Sabre Property Rating;Property Latitude;Property Longitude;Source Group Code
102868325;612709;Novotel Sanya Bay Yatai;RT;No 219 Sanya Bay Road;;SYX;SANYA;;572000;CN;86 89838263888;;;1.828916;1.093924;SABRE_GDS
102264175;393204;Novotel Dongguan Songshan Lake;RT;No 1 Ningxie Road;;SZX;DONGGUAN;;523808;CN;;;4.0;22.885335;113.902583;SABRE_GDS
100094009;320410;Novotel Haikou Xinbudao;RT;No 6 Henggou 2 Jie Xinbu St.;;HAK;HAIKOU;;570209;CN;86-898-36606666;86-898-36606686;4.0;2.007174;110.358;SABRE_GDS
102254307;390604;Mercure Yan'an Downtown;RT;;;ENY;YANAN;;9000576;CN;;;;3.662843;10.950239;SABRE_GDS
100185226;306921;Novotel Ningbo East;RT;No 18 Jianning Street.;;NGB;NINGBO;;315040;CN;86-574-27786666;86-574-27789988;4.0;2.986105;12.161682;SABRE_GDS
102479953;600545;Mercure Hangzhou Xixi Zijingang;RT;No 99 Shenhua Road;;HGH;HANGZHOU;;310011;CN;;;;3.031056;120.112468;SABRE_GDS
102097399;327038;Mercure Turpan Downtown;RT;No 1980 Donghuan Road;;TLQ;TURPAN;;838000;CN;;;4.0;42.944222;89.193789;SABRE_GDS
100202148;316450;Ibis Styles Changsha International Exhibition Center;RT;No 101 Guozhan Road Changsha.;;CSX;CHANGSHA;;410133;CN;86-731-82244888;86-731-82244999;3.0;2.815024;113.083591;SABRE_GDS
102479949;286269;Mercure Shijiazhuang East Yuhua Road;RT;No 116 East Yuhua Road;;SJW;SHIJIAZHUANG;;;CN;86-311-89293888;;;38.041143;114.548577;SABRE_GDS
100024472;14353;Novotel Beijing Peace;RT;3 Jinyu Hutong-wangfujing.;;BJS;BEIJING;;100006;CN;86-10-65128833;86-10-65126863;4.0;3.991586;11.641519;SABRE_GDS
102940927;607493;Mercure Xi'an Chanba;RT;2552 Beichen East Road;;XIY;XI'AN;;710016;CN;;;;34.314184;109.003054;SABRE_GDS
100699736;385978;Novotel Shanxi Yuncheng;RT;No 2555 North Xueyuan Rd;;YCU;YUNCHENG;;044000;CN;;;;35.068192;111.011066;SABRE_GDS
100405208;61016;Grand Mercure Beijing Central;RT;6 Xuanwumen Nei Avenue.;;BJS;BEIJING;;100031;CN;86-10-66036688;86-10-66031481;4.0;39.903278;116.367894;SABRE_GDS
101044210;388526;Mercure Suzhou City Center;RT;No 535 Ganjiang East Rode;;SHA;SUZHOU;;215005;CN;;;;31.308678;120.634929;SABRE_GDS
100019470;136506;Novotel Nanjing East Suning;RT;9 Suning Road-xuanwu District.;;NKG;NANJING;;210042;CN;86-25-85208888;86-25-85200066;4.0;3.208466;11.889089;SABRE_GDS
100066377;320409;Mercure Hangzhou West Lake;RT;No 3 Zhonghe North Road.;;HGH;HANGZHOU;;310006;CN;86-571-87388555;86-571-87383553;4.0;30.259381;120.171305;SABRE_GDS
100366053;321892;Mercure Panjin;RT;No. 10 Xinglongtai Street.;;SHE;PANJIN;;124010;CN;86-4278618777;86-4278616777;;4.113349;1.221049;SABRE_GDS
100217910;3819;Ibis Wuhan;RT;539 Jianshe Avenue.;;WUH;WUHAN;;430030;CN;86-83623188;86-83623177;3.0;305.891;11.425552;SABRE_GDS
102266891;393732;Mercure Urumqi Downtown (opening June 2021);RT;17 Jiangsu West Road;;URC;URUMQI;;830000;CN;;;;43.872258;87.559781;SABRE_GDS
100364156;47485;Ibis Xiamen Kaiyuan;RT;870 Xiahe Road-siming District.;;XMN;XIAMEN;;361004;CN;86-592-5176111;86-592-5892789;3.0;2.446782;11.811192;SABRE_GDS
102479967;286268;Mercure Qinhuangdao Downtown;RT;No 15 West Changjiang Road;;BPE;QINHUANGDAO;;;CN;86-335-8611988;;;39.935614;119.540614;SABRE_GDS
100047068;177721;Sofitel Legend Peoples Grand Hotel Xian;SB;319 Dong Xin Street;;SIA;XIAN;;710004;CN;86-029-87928888;86-029-87928400;5.0;34.265516;108.958814;SABRE_GDS
102178467;389776;Sofitel Haikou;SB;105 Binhai Avenue;;HAK;HAIKOU;;570100;CN;;;5.0;20.025232;110.308254;SABRE_GDS
100085934;326631;Sofitel Beijing Central;SB;No 2 Jianguomen South Avenue;;PEK;BEIJING;;100022;CN;86 10-65158855;86 10-85901688;5.0;35.210395;110.734381;SABRE_GDS
102254993;390553;Shangri-la Putian;SG;;;JJN;Putian;;361008;CN;86-594-5598888;86-594-2256818;5.0;2.545901;11.901486;SABRE_GDS
101057370;285113;Jen Shenzhen Qianhai;SG;No 399 Qianwan 1st Road;;SZX;Shenzhen;;518054;CN;86-0755-88988988;86-0755-88984191;4.0;22.524529;113.892361;SABRE_GDS
100202698;316719;Shangri La Xiamen;SG;No 168 Taidong Road;;XMN;Xiamen;;361008;CN;86-592-8385888;86-592-5671798;5.0;2.449087;1.181953;SABRE_GDS
100079462;218800;Shangri La Lhasa;SG;19 Norbulingka Road;;LXA;Lhasa;;850000;CN;86-891-6558888;86-891-6679999;5.0;296.523;911.003;SABRE_GDS
100192450;311379;Shangri-la Songbei Harbin;SG;1 Songbei Avenue;;HRB;Harbin;;150028;CN;86-451-58629999;86-451-58622777;5.0;458.019;12.655603;SABRE_GDS
101080610;601207;Sheraton Ninghai;SI;No 108 Tianming Middle Road;;NGB;Ningbo;;315600;CN;86-574-65516666;86-574-65516669;;29.332025;121.439378;SABRE_GDS
102940299;614082;Sheraton Grand Xiamen Jimei;SI;No. 1 Binshui Rd. Jimei Dist.;;XMN;Xiamen;;361021;CN;86-0592-3668800;;;24.603477;118.076251;SABRE_GDS
100044640;174604;Sheraton Changchun Jingyuetan Hotel;SI;No. 1777 Yongshun Road.;;CGQ;Changchun;;00000;CN;86-431-8181-1111;86-431-8181-1616;5.0;4.377005;12.543235;SABRE_GDS
100154412;280640;Sheraton Zhanjiang Hotel;SI;No128 Haibin Avenue North.;;ZHA;Zhanjiang;;524044;CN;86-759-3588-888;86-759-3588-999;;2.126167;11.039351;SABRE_GDS
100020502;137954;Sheraton Chongqing Hotel;SI;No 78 Nan Bin Road.;;CKG;Chongqing;;400060;CN;86-23-62777777;86-23-62877777;5.0;2.954391;10.658649;SABRE_GDS
100018398;134396;Sheraton Shenzhou Peninsula Resort;SI;;;SYX;Wanning;;571528;CN;86-898-62538868;86-898-62538869;;1.867163;11.035913;SABRE_GDS
101094132;602295;Sheraton Beihai Resort;SI;;;BHY;Beihai;;536009;CN;86-779-8666666;86-0779-8666666;;21.442713;109.052101;SABRE_GDS
100023444;142259;Sheraton Sanya Haitang Bay Resort;SI;;;SYX;Sanya Haitang Bay;;572013;CN;86-898-38851111;86-898-38852222;4.0;1.834609;10.973914;SABRE_GDS
100212436;3479;Sheraton Shenzhen Futian Hotel;SI;;;SZX;Shenzhen;;518048;CN;86-755-83838888;86-755-83838998;5.0;22.535825;114.061994;SABRE_GDS
100424492;77298;Sheraton Guiyang Hotel;SI;49 Zhong Hua Nan Road.;;KWE;Guiyang;;550002;CN;86-851-85888888;86-851-85889999;5.0;2.658447;10.671269;SABRE_GDS
100295598;44065;Sheraton Nanjing Kingsley Hotel And Towers;SI;169 Hanzhong Road.;;NKG;Nanjing;;210029;CN;86-25-8666-8888;86-25-8666-9999;5.0;32.044649;118.765552;SABRE_GDS
102462565;603548;Sheraton Taizhou;SI;288 Shiji Dadao Huangyan;;HYN;Taizhou;;318020;CN;86-0576-89858888;86-0576-89838899;5.0;28.649008;121.261018;SABRE_GDS
100187434;308443;Steigenberger Nanchang;SR;No 333 South Longpan Road;;KHN;Nanchang;;330038;CN;86-791-87708888;86-791-87708888;5.0;2.867522;11.588485;SABRE_GDS
102289823;395007;Intercityhotel Yangzhou;SR;No 438 Siwangting Road;;YTY;Yangzhou;;;CN;86-514-87799188;;4.0;323.975;11.941068;SABRE_GDS
102262387;392687;Steigenberger Hotel Chongqing;SR;No.8 2 Wenguang Avenue;;CKG;Chonqing;;400038;CN;86-23-86288888;;;29.554088;106.465491;SABRE_GDS
100192036;311164;Steigenberger Icon Hefei;SR;No1 Hengshan Road;;HFE;Hefei;;230000;CN;86-531-62938888;86-551-65791087;5.0;317.754;11.715311;SABRE_GDS
100125820;25486;The Yuluxe Sheshan;TX;1288 Linyin Xin Road-sheshan;;PVG;Shanghai;;201602;CN;86-21-57799999;86-21-57798999;5.0;3.109777;12.120429;SABRE_GDS
102265381;393176;The G Shenzhen A Tribute Portfolio Hotel;TX;8 Yanan Road;;SZX;Shenzhen;;518116;CN;86-755-66661111;86-755-66631078;;22.604388;114.065927;SABRE_GDS
100145520;271094;Hualuxe Nanchang High-tech Zone;UL;No 3333 Ziyang Avenue;;KHN;Nanchang;;330096;CN;86-791-88137855;86-791-82222333;;2.867549;115.988331;SABRE_GDS
102930719;613628;Even Hotel Wuhan Airport Zone;VN;No 1 West Hangcheng Road;;WUH;Wuhan;;430312;CN;86-27-50186186;86-27-50186186;;3.088131;11.437509;SABRE_GDS
100486011;394581;Voco Xi An Etdz;VX;No.39 Fengcheng 9th Road Etdz;;XIY;Xi'an;;710018;CN;86-29-86491111;86-29-86491111;;34.347454;108.933074;SABRE_GDS
101061725;613081;Voco Shanghai Hongqiao Hub;VX;No 1 Lane 958 Jinshajiang West;;SHA;Shanghai;;201812;CN;86-21-67088888;86-021-67088889;4.0;31.238858;121.331696;SABRE_GDS
100342317;324502;Voco Hangzhou Binjiang Minghao;VX;No 558 Jiangnan Avenue;;CKG;Hangzhou;;310051;CN;86-571-56662888;86 571 56052777;5.0;3.020291;12.020306;SABRE_GDS
100195456;312981;Seven Villas;WB;No 1 Bapanling Road;;HGH;Hangzhou;;310007;CN;86-571-88867888;86-571-87975757;;3.022914;12.013323;SABRE_GDS
102968593;615336;Atwell Suites Shenzhen Nanshan;WE;1001 Nanshan Avenue;;SZX;Shenzhen;;518000;CN;86-755-86517777;00-000-00000000;;2.253332;11.393041;SABRE_GDS
102869745;613040;Wingate By Wyndham Yunfu Xinxing;WG;16 Zhengjian Road Liuzu Town;;CAN;Yunfu;;527423;CN;86-0766-2968188;;;2.259375;11.221867;SABRE_GDS
100418124;70228;The Westin Beijing Financial Street;WI;9c Financial Street.;;PEK;Beijing;;100140;CN;86-10-66068866;86-10-66068899;5.0;3.991617;11.636373;SABRE_GDS
100022760;141213;The Westin Ningbo;WI;75 Rixin Street.;;NGB;Ningbo;;315000;CN;86-574-89108888;86-574-89106666;5.0;2.986845;121.557;SABRE_GDS
102480011;603983;Tryp New Taipei Linkou;WT;369 Bade Road Linkou District;;TPE;New Taipei City;;244020;CN;886-2-26095500;886-2-26002354;4.0;3.990657;11.638765;SABRE_GDS
100042342;168795;Wanda Vista Quanzhou;WV;719 Baozhou Road.;;JJN;Quangzhou;;362000;CN;;;5.0;2.488354;11.859663;SABRE_GDS
100045662;175776;Glenview Itc Plaza Hotel;WV;66 Qingnian Road .;;CKG;Chongqing;;400010;CN;86 23 63666666;86 23 63666777;5.0;2.955625;10.657393;SABRE_GDS
100415872;68379;Hangzhou Sunny Hotel Hangzhou;WV;No 108 Jiefang Road.;;HGH;Hangzhou;;310009;CN;86-0571-87218899;86-571-87228833;3.0;30.250925;120.174642;SABRE_GDS
100038350;1641;Guangzhou Yinghao Hotel;WV;No 101 Fucheng Road Haidian A.;;PEK;Beijing;;100036;CN;86-020-28819288;86-20-28819299;1.0;39.922853;116.287159;SABRE_GDS
100026552;146000;Ocean Hotel International;WV;No1171 Dongdaming Road.;;SHA;Shanghai;;200082;CN;86-21-65458888;86-21-65458993;;3.125449;121.505276;SABRE_GDS
100631368;197091;Wanda Realm Nanchang;WV;No 1000 Fenghuang Mid Rd.;;KHN;Nanchang;;330038;CN;86-791-82228888;86-791-82218007;5.0;28.679816;115.842037;SABRE_GDS
100416354;68808;Xiamen Int'l Seaside Hotel;WV;No 199 2nd Conf And Exib Road.;2nd Conference And Exhibition;XMN;Xiamen;;301008;CN;86-592-5959999;86-592-5959986;5.0;2.447951;11.808948;SABRE_GDS
100140412;396628;Cynn Xanadu Hotel;WV;No71 South Section Of Rongdu;;CTU;Chengdu;;610500;CN;86-028-85569999;86-028-82572128;4.0;30.787665;104.141793;SABRE_GDS
100002720;103661;Fraternal Cooperation International Hotel Beijing;WV;No 1 Sun Palace North Road.;;PEK;Beijing;;100000;CN;86-010-84410088;;3.0;39.969678;116.448962;SABRE_GDS
100395808;54733;Fuzhou Hot Spring Hotel;WV;No 218 Middle Wusi Ave.;;FOC;Fuzhou;;350003;CN;86-591-87851818;86-591-87835150;;26.098967;119.305774;SABRE_GDS
100421138;73792;Dazhong Hotel Shanghai;WV;No 1515 West Zhongshan Road.;;SHA;Shanghai;;200235;CN;86-021-64288888;86-021-64281818;3.0;31.187177;121.423245;SABRE_GDS
100086046;225672;Hotel Pravo;WV;No299 Wusong Rd;;SHA;Shanghai;;200080;CN;;;3.0;31.249011;121.489252;SABRE_GDS
100019724;13687;Guangdong Victory Hotel - Free Wifi!;WV;No 53 Shamian North Street.;;CAN;Guangzhou;;510130;CN;86-20-81216688;86-20-81219889;4.0;23.109758;113.240484;SABRE_GDS
100183022;305336;Yuluxe Hotel Taizhou;WV;329 Taizhou Avenue.;;CZX;Taizhou;;225300;CN;86 523 86209595;86 523 86329595;;32.434386;119.906141;SABRE_GDS
100215866;36913;Zhengzhou Feng Le Yuan Hotel;WV;;;CGO;Zhengzhou;;450053;CN;86-371-66771003;86-371-66771166;;3.479083;113.633295;SABRE_GDS
102310237;395267;Chateau Star River Hotelqingdao;WV;;;TAO;Qingdao;;266109;CN;86-0532-81789999;86-0532-89015377;;3.606623;12.038299;SABRE_GDS
100389066;50194;Shanghai Bestwestern New Centu;WV;No 1111 Liyang Road.;;SHA;Shanghai;;200081;CN;86-021-36084999;86-21-65213418;3.0;31.261317;121.488686;SABRE_GDS
100054918;186731;Wanda Vista Tianjin;WV;No 486 No 8 Road Of Da Zhi G.;;TSN;Tianjin;;300170;CN;;;5.0;39.104952;11.723818;SABRE_GDS
100377020;328715;Chateau Star River Hotel Shanghai;WV;3799 Duhui Road;;SHA;Shanghai;;201108;CN;86-021-34129999;86-021-34129999;5.0;31.225344;121.488892;SABRE_GDS
100421114;73748;Tianyou International Hotel;WV;No 100 Mingyue Road.;;CTU;Suining;;629000;CN;86-0825-2396666;86-0825-2396555;;30.510693;105.591135;SABRE_GDS
100410434;65006;Shenzhen Bossfield Hotel;WV;No 2 Ziyou Road.;;SZX;Shenzhen;;518133;CN;86-0755-61158888;86-755-61158880;;2.256345;11.389579;SABRE_GDS
100017158;395798;Wanda Realm Resort Sanya Haitang Bay;WV;N018 Haitang North Road.;;SYX;Sanya;;572000;CN;0086089888826666;;;1.833283;10.973631;SABRE_GDS
100047686;178434;Vertical City Hotel;WV;No 362 Jiangnan Ave South.;;CAN;Guangzhou;;510280;CN;;;4.0;2.308964;11.327685;SABRE_GDS
100207630;31967;Asia Garden Hotel;WV;271 Mayuan Road.;;NGB;Ningbo;;315012;CN;86-574-87116888;86-574-87112138;;29.870634;121.532776;SABRE_GDS
100046606;177175;Tonino Lamborghini Boutique Hotel Suzhou;WV;168 Xinggang Street Suzhou Ind;;SHA;Suzhou;;215021;CN;86512 6285 9999;;5.0;31.320521;120.682358;SABRE_GDS
100806289;219264;Sichuan Grand Jinjiang Hotel;WV;No 88 Ren Ming South Road.;;CTU;Chengdu;;610020;CN;;;;3.065618;10.408329;SABRE_GDS
100791315;451;Tianjin Crystal Palace Hotel;WV;No 28 Friendship Road Hexi Ar.;;TSN;Tianjin;;300061;CN;86-22-28356888;86-22-28351970;3.0;39.088491;117.203354;SABRE_GDS
100296378;44104;Beijing Friendship Hotel;WV;1 Zhongguancun South St.;;PEK;Beijing;;100873;CN;86-10-68498888;86-10-68499168;3.0;3.996363;11.632117;SABRE_GDS
101057378;285436;Artyzen Habitat Lingang Shanghai;WV;No.1- 3 Lane 39;;SHA;Shanghai;;201303;CN;;;4.0;30.915;121.939;SABRE_GDS
100082962;221656;Qiu Shuishan Grand Hotel;WV;No 2 Nanyuan Road.;;SZX;Shenzhen;;518123;CN;;;3.0;225.766;114.042;SABRE_GDS
100433258;85969;Orient Jianguo Grand Hotel;WV;;;KWE;ZUNYI;;563000;CN;86-0852-8867777;86-0852-8835533;;2.769913;10.691108;SABRE_GDS
101094594;602315;Artyzen Habitat Taopu Shanghai;WV;16 Lane 1199 Zhennan Road;;SHA;Shanghai;;200331;CN;021-60312000;021-60312000;5.0;3.127938;12.136539;SABRE_GDS
100405874;61452;Royal Plaza Hotel Beijing;WV;No 16 Nansanlitun Road.;;PEK;Beijing;;100020;CN;86-010-85952277;86-10-85951899;;39.934;116.405;SABRE_GDS
100416890;69236;China Merchants Hotel Guangzho;WV;111 Liuhua Road.;;CAN;guangzhou;;510010;CN;86-020-36222988;86-20-36222680;1.0;23.140266;113.254894;SABRE_GDS
100416444;68884;Zhuzhou Huatian Hotel;WV;No 1 Changjiang Road.;;CSX;zhuzhou;;412007;CN;86-0731-28819999;86-731-28819998;5.0;27.828882;113.136016;SABRE_GDS
100656115;325608;Wyndham Grand Plaza Royale Yuzhou Xiamen;WY;No 882 Zhongzhai Road Huli Dis;;XMN;XIAMEN;;361015;CN;86-592-875-2222;86-592-577-7922;5.0;24.538231;118.172061;SABRE_GDS
102777551;610846;Wyndham Tai An West;WY;2 Wohushan North Street;;TNA;Taian;;271000;CN;86-0538-8798888;;2.0;36.167827;11.702126;SABRE_GDS
102765045;610207;Wyndham Garden Haikou Meilan;WY;18 Heping Avenue Meilan Distr;;HAK;Haikou;;570203;CN;86-0898-66268888;;4.0;19.892787;110.262404;SABRE_GDS
102583403;605772;Wyndham Xishuangbanna Qingquan;WY;9 Commercial Building;;JHG;Jinghong;;666100;CN;86-0691-2158888;;2.0;2.201749;100.775027;SABRE_GDS
100292320;4390;Wyndham Suzhou;WY;818 Ganjiang Road East;;WUX;Suzhou;;215005;CN;86-512-6801 9888;051268019688;;3.130725;12.062576;SABRE_GDS
102183609;390479;Wyndham Nanning Binyang;WY;No 113 Fuqian Road.;;NNG;Nanning  Binyang;;530400;CN;86-0771-6789999;86-0771-6768999;4.0;23.218891;108.836079;SABRE_GDS
102755747;608378;Wyndham Grand Xinchang Downtown;WY;169 Gushan East Road;;HGH;Shaoxing;;312500;CN;86-0575-86339999;;2.0;29.502085;120.905371;SABRE_GDS
100085626;225329;Wyndham Grand Xian South;WY;No 208 Ci En East Road.;;XIY;Xian;;710061;CN;86-29-68219999;86-29-65692666;5.0;3.420628;10.896568;SABRE_GDS
100085972;225625;Wyndham Kunming Resort;WY;;;KMG;Kunming;;651700;CN;;;4.0;252.257;10.306639;SABRE_GDS
100629967;324386;Wgpr Fuyang;WY;1000 Huai He Road;;FUG;Fuyang;;236000;CN;86 558 7166666;86 558 7067888;4.0;32.892676;115.809;SABRE_GDS
101077640;600811;Wyndham Grand Lishui Downtown;WY;129 Liqing Road;;WNZ;Lishui;;323000;CN;86-0578-2279999;86-0578-2187568;4.0;28.450464;119.934629;SABRE_GDS
102437503;393951;Wyndham Garden Hohhot Saihan;WY;;;HET;Hohhot;;10010;CN;86-471-6319999;;3.0;40.815748;111.759723;SABRE_GDS
100060310;193892;Wyn Hainan Longmu;WY;;;SYX;Ledong;;572541;CN;089885598888;089888527777;4.0;1.859422;1.087056;SABRE_GDS
100428320;383487;Wyndham Grand Tianjin Jingjin;WY;No 8 Zhujiang Avenue;;TSN;Tianjin;;301811;CN;86 22 59211234;86 22 5922 9597;;3.953376;11.736678;SABRE_GDS
100192666;311494;Wyndham Grand Kaidi;WY;2888 South Nanqiao Rd;;NKG;Chuzhou;;239000;CN;86-550-3898888;86-550-3920000;4.0;3.225021;11.833527;SABRE_GDS
102941199;613857;Wyndham Chongqing Changshou Hi-tech;WY;Xin Min Road 7 Xin Shi Street;;CKG;Chong Qing;;401233;CN;86-23-40257777;;;29.565684;106.551184;SABRE_GDS
102869687;612727;Wyndham Garden Hotel Xixi Hangzhou;WY;198 Zhenhua Road Sandun Town;;HGH;Hangzhou;;310030;CN;86-571-88201888;;;3.031511;12.007523;SABRE_GDS
100132569;321513;Wyndham Nankunshan;WY;Yiyunsiji No1 Zenglong Rd;;CAN;Huizhou;;516870;CN;86 752 733 8888;86 752 790 8888;4.0;2.356578;11.396926;SABRE_GDS
102261579;392158;Wyndham Xinyang Downtown;WY;No 77;;WUH;Xinyang;;464000;CN;86 0376-8088888;86 0376-7680333;4.0;3.214714;114.092789;SABRE_GDS
102756815;607715;Wy Garden Yichang Downtown;WY;;2nd Road And Yingpan Road;YIH;Yichang;;443002;CN;86-0717-6999555;86-0717-6999555;2.0;3.071261;11.130118;SABRE_GDS
102871563;612640;The St Regis Shenzhen Bao'an;XR;1088 Xingye Road;;SZX;Shenzhen;;518101;CN;86-0755-23322222;;;225.515089;113.881151;SABRE_GDS
100079816;219191;The St. Regis Chengdu;XR;88 Taisheng Road South;;CTU;Chengdu;;610016;CN;;;5.0;30.660507;104.074302;SABRE_GDS
100023502;142336;St Regis Shenzhen;XR;No 5016 Shennan Road East.;;SZX;Shenzhen;;518001;CN;86-755-83088888;86-755-22239399;5.0;22.543081;114.104476;SABRE_GDS
100593699;324423;Raffles Shenzhen;YR;;;SZX;SHENZHEN;;518054;CN;;;5.0;22.505953;11.394243;SABRE_GDS
100406178;61644;Dorsett Shanghai;YX;800 Hua Mu Road Pudong New Dis;;PVG;Shanghai;;201204;CN;86-21-38522222;86-21-38522209;4.0;3.121038;12.155047;SABRE_GDS
102571077;612340;Tonino Lamborghini Rosso;YX;No1379 Hongning Road;;HGH;Hangzhou;;311200;CN;86-571-83708888;86-571-82957258;3.0;30.236388;12.025675;SABRE_GDS
100206090;318597;Residence G Shenzhen;YX;;No 4078 Dongbin Road;SZX;Shenzhen;;518054;CN;86-755-86637888;86-755-88690955;5.0;2.250891;1.139187;SABRE_GDS
102864159;612598;G Hotel Nanjing;YX;No. 888 Yingtian Street;;NKG;NanJing;;210017;CN;86-25-84718888;86-25-84719999;4.0;3.202408;1.187399;SABRE_GDS
102635781;607170;Yannian Intercity Hotel Cs;YX;No. 219. Huahou Road;;CSX;Changsha;;410000;CN;86-0731-85675555;;;2.815188;11.306014;SABRE_GDS
100087624;22688;Shanghai Jc Mandarin Hotel Ltd;YX;1225 Nanjing West Road .;;PVG;Shanghai;;200040;CN;86-21-62791888;86-21-62791822;3.0;31.228445;121.449448;SABRE_GDS
102617233;607127;Xinmao Garden Hotel Shenzhen;YX;No 90 Meilong Road;;SZX;Shenzhen;;518131;CN;86-0755-28189999;86-0755-28189999;;22.626112;114.031228;SABRE_GDS
100423854;76602;Harbour Hotel;YX;1188 Si Ping Road.;;PVG;Shanghai;;200092;CN;86-21-51277777;86-21-51277699;;31.278187;121.504673;SABRE_GDS
100040630;166800;Mg Global International Hotel;YX;;No 20 Jingang Road;WUX;Zhangjiagang;;215634;CN;86-512-56359999;86-512-56362887;;318.877;120.536;SABRE_GDS
102755085;607926;Lijiang Ancient City Boxin Yun;YX;22 Jinxing Lane Guangyi Commu;;LJG;Lijiang;;674199;CN;86-888-5171666;86-88-5171666;;2.685648;1.002271;SABRE_GDS
101099098;608046;Nostalgia S Hotel Beijing Cctv;YX;No.14 Courtyard Of Ciyun;;PEK;Beijing;;100020;CN;86-10-65073788;;4.0;39.911152;116.489593;SABRE_GDS
102954155;614770;Ks Golden Eagle;YX;199 Zhujiang Middle Road;;SHA;Kunshan Suzhou;;215300;CN;86-0512-36628888;86-0512-36628888;;3.137564;12.097352;SABRE_GDS
102856213;612051;Lanshotel Hotel Futian;YX;No 3037 Jintian Road;;SZX;Shenzhen;;318000;CN;86-0755-83909901;86-0755-83909901;;22.54;114.07;SABRE_GDS
102251099;390228;Joya Shanghai Gubei;YX;B Tower No 188 Hongbaoshi Roa;;SHA;Shanghai;;201103;CN;86-21-60251388;86-21-60251388;;31.202986;12.141099;SABRE_GDS
100133310;607071;Shenzhen Huaqiang Plaza Hotel;YX;23f. Block A;Huaqiang Plaza No. 1019;SZX;Shenzhen;;318000;CN;86-0755-8320888810;;4.0;2.254286;11.405956;SABRE_GDS
102615169;607076;Wanda Moments Nanchang Qingsh;YX;No888 Beijing East Road;;KHN;Nanchang;;330000;CN;86-0791-88319555;86-0791-88319555;;2.867954;11.595611;SABRE_GDS
100258641;225174;Gloria Grand Hotel Wuxi;YX;202 Gaolang Road;;WUX;Wuxi;;214131;CN;86-510-85622999;86-510-85622678;3.0;31.575635;120.295453;SABRE_GDS
102964455;615277;Aurua Sugar House;YX;No102 Dongling Road;;KWL;Guilin;;541900;CN;86-773-8883999;86-773-8750666;;24.779446;110.508914;SABRE_GDS
100041973;319738;Ac Hotel Santa Marta;AR;Calle 23 Numero 1c-79.;;SMR;Santa Marta;;00000;CO;57-5-4377100;57-5-4375502;;11.240225;-74.215656;SABRE_GDS
100406998;326364;Radisson Bogota Metrotel;CR;Calle 74 13-27;;BOG;Bogota;;110221;CO;57 601-3254445;57 601-3254445;4.0;466.034;-7.405936;SABRE_GDS
100464420;606601;Hotel Faranda Express Puerta Del Sol Barranquilla A Mbr Of Radisson Individ;CR;Calle 75 41d 79;;BAQ;Barranquilla;;080020;CO;57 605 3163896065;;4.0;10.992274;-74.810767;SABRE_GDS
102287307;395711;Faranda Collection Barranquilla A Member Of Radisson Individuals;CR;Calle 68 No 54-110;;BAQ;Barranquilla;;080002;CO;57 310-2696053;;4.0;10.997984;-747.968;SABRE_GDS
100793227;12400;Four Points By Sheraton Medellin;FP;Carrera 43 C 6 Sur 100.;;EOH;Medellin;;XXXXXXX;CO;574319-7400;574319-7406;;6.199281;-75.576191;SABRE_GDS
102697857;607730;Four Seasons Hotel Cartagena;FS;Medina Luna 8b No. 8b 44;;CTG;Cartagena de Indias;;130001;CO;57 310 2279048;;;10.421836;-75.547438;SABRE_GDS
102472751;600543;Selvario 36 Hotel;GD;Cr 36 8a 39;;EOH;Medellin;;050021;CO;57-302-2297401;57-302-2297401;4.0;6.208001;-75.566581;SABRE_GDS
100685589;397738;Hotel Clarion Sabana Park;GD;Carrera 5 No 9 26 Sur;;BOG;Cajica;;;CO;57-601-8837011;;;49.016;-74.029478;SABRE_GDS
100029102;601174;Hotel B3 Virrey;GD;Carrera 15 No 88-36;;BOG;Bogota;;110111;CO;57-601-5934490;;;4.673664;-74.053284;SABRE_GDS
101076032;600319;Hotel Morrison 114;GD;Av Cra 19 114 06 Usaquen;;BOG;Bogota;;110111;CO;57-1-378-8311;57-1-378-8311;4.0;4.696864;-74.050036;SABRE_GDS
100190860;310511;Hotel El Dorado Bogota;GD;Calle 95 N13 To 66;;BOG;Bogota;;110911;CO;57-1-3163400;5713163400;4.0;468.054;-74.048693;SABRE_GDS
100291406;438532;Hotel La Riviera;HB;Carrera 2 No. 5 - 42 Rodadero;;SMR;Santa Marta;;470005;CO;57-5-4227090;;3.0;1.120789;-74.227272;SABRE_GDS
101057022;286997;Hilton Santa Marta;HH;Carretera 1 No 114 77 Km14 Via;;SMR;Santa Marta;;00000;CO;57-605-4368040;00-000-000000;;11.150673;-74.225882;SABRE_GDS
100357316;343421;Vivre Hotel;HQ;Carrera 70 C1 42 39;;EOH;Medellin;;050031;CO;5744114242;5744114242;;624.825;-7.558921;SABRE_GDS
100326986;350435;Travelers Suites Condominio Plenitud;HQ;Calle 127 No15 36;;BOG;Bogota;;;CO;5712169843;5716499455;;470.428;-7.404326;SABRE_GDS
100061708;198011;Hotel Confort Bogota;HQ;Carrera 70 C No 48 A 51.;;BOG;Bogota;;11001;CO;5712635441;5712635441;3.0;466.384;-7.410904;SABRE_GDS
